codigo_cliente,numero_contrato,data_vencimento,dia_vencimento,parcela_atraso,vl_atraso,empresa_cobranca,data_pagamento,dia_pagamento,vl_pagamento,vl_honorarios_cobranca,dias_em_atraso,eficiencia_cobranca,custo_cobranca_percentual,houve_atraso
2734,592522,2025-06-05,5,13,802.47,COBRADORA ABC LTDA,2025-06-16,16,802.47,104.32,11,100.0,12.999862923224542,1
2843,565789,2025-06-06,6,18,1134.99,COBRADORA ABC LTDA,2025-06-15,15,1134.99,147.55,9,100.0,13.000114538454083,1
9680,836414,2025-06-06,6,20,1081.24,COBRADORA ABC LTDA,2025-06-15,15,1081.24,140.56,9,100.0,12.999889016314603,1
3976,655059,2025-06-08,8,17,1285.09,COBRADORA ABC LTDA,2025-06-15,15,1285.09,167.06,7,100.0,12.999867713545354,1
2959,593157,2025-06-09,9,13,793.84,COBRADORA ABC LTDA,2025-06-18,18,793.84,103.2,9,100.0,13.000100775975007,1
6759,677473,2025-06-06,6,20,1255.93,COBRADORA ABC LTDA,2025-06-15,15,1255.93,163.27,9,100.0,12.999928339955252,1
7694,156229,2025-06-10,10,18,882.5,COBRADORA ABC LTDA,2025-06-15,15,882.5,114.72,5,100.0,12.999433427762039,1
3385,462755,2025-06-10,10,12,911.16,COBRADORA ABC LTDA,2025-06-16,16,911.16,118.45,6,100.0,12.99991219983318,1
5736,599018,2025-06-05,5,20,1172.71,COBRADORA ABC LTDA,2025-06-16,16,1172.71,152.45,11,100.0,12.999803873080301,1
2802,961419,2025-06-05,5,13,1284.29,COBRADORA ABC LTDA,2025-06-16,16,1284.29,166.96,11,100.0,13.000179087277797,1
9155,800098,2025-06-09,9,15,1166.87,COBRADORA ABC LTDA,2025-06-18,18,1166.87,151.69,9,100.0,12.999734332016422,1
9120,111875,2025-06-09,9,20,1399.88,COBRADORA ABC LTDA,2025-06-17,17,1399.88,181.98,8,100.0,12.999685687344629,1
7616,334680,2025-06-08,8,15,785.16,COBRADORA ABC LTDA,2025-06-15,15,785.16,102.07,7,100.0,12.999898109939375,1
6534,665759,2025-06-07,7,14,1400.62,COBRADORA ABC LTDA,2025-06-15,15,1400.62,182.08,8,100.0,12.999957161828334,1
5061,338543,2025-06-05,5,12,630.86,COBRADORA ABC LTDA,2025-06-18,18,630.86,82.01,13,100.0,12.999714675205276,1
1262,582788,2025-06-09,9,18,1159.53,COBRADORA ABC LTDA,2025-06-15,15,1159.53,150.74,6,100.0,13.000094866023304,1
7287,231917,2025-06-05,5,17,1047.63,COBRADORA ABC LTDA,2025-06-18,18,1047.63,136.19,13,100.0,12.999818638259688,1
9815,952414,2025-06-09,9,15,994.64,COBRADORA ABC LTDA,2025-06-18,18,994.64,129.3,9,100.0,12.999678275556986,1
3049,795546,2025-06-06,6,17,810.91,COBRADORA ABC LTDA,2025-06-18,18,810.91,105.42,12,100.0,13.000209641020582,1
6423,467687,2025-06-05,5,17,1003.73,COBRADORA ABC LTDA,2025-06-17,17,1003.73,130.48,12,100.0,12.99951182090801,1
5548,241215,2025-06-06,6,15,661.77,COBRADORA ABC LTDA,2025-06-18,18,661.77,86.03,12,100.0,12.999984889009777,1
4108,418086,2025-06-05,5,17,869.32,COBRADORA ABC LTDA,2025-06-17,17,869.32,113.01,12,100.0,12.999815948097362,1
8158,225494,2025-06-07,7,19,598.68,COBRADORA ABC LTDA,2025-06-17,17,598.68,77.83,10,100.0,13.000267254626847,1
8400,928718,2025-06-08,8,14,1071.85,COBRADORA ABC LTDA,2025-06-15,15,1071.85,139.34,7,100.0,12.999953351681674,1
4170,926653,2025-06-10,10,15,595.77,COBRADORA ABC LTDA,2025-06-16,16,595.77,77.45,6,100.0,12.999983214999078,1
3255,307850,2025-06-10,10,12,660.34,COBRADORA ABC LTDA,2025-06-17,17,660.34,85.84,7,100.0,12.999363964018537,1
2154,395044,2025-06-10,10,15,585.47,COBRADORA ABC LTDA,2025-06-17,17,585.47,76.11,7,100.0,12.999812116760893,1
5499,905204,2025-06-06,6,20,881.31,COBRADORA ABC LTDA,2025-06-16,16,881.31,114.57,10,100.0,12.999965959764442,1
7295,663411,2025-06-09,9,19,1341.96,COBRADORA ABC LTDA,2025-06-17,17,1341.96,174.45,8,100.0,12.99964231422695,1
7197,450341,2025-06-10,10,15,1406.9,COBRADORA ABC LTDA,2025-06-16,16,1406.9,182.9,6,100.0,13.000213234771483,1
2648,618039,2025-06-07,7,18,571.89,COBRADORA ABC LTDA,2025-06-15,15,571.89,74.35,8,100.0,13.000751892846527,1
6539,113874,2025-06-10,10,14,1134.55,COBRADORA ABC LTDA,2025-06-18,18,1134.55,147.49,8,100.0,12.999867788991232,1
5199,392911,2025-06-05,5,20,1184.39,COBRADORA ABC LTDA,2025-06-16,16,1184.39,153.97,11,100.0,12.999940897846146,1
9445,334923,2025-06-06,6,15,1033.77,COBRADORA ABC LTDA,2025-06-18,18,1033.77,134.39,12,100.0,12.999990326668406,1
3557,950044,2025-06-05,5,13,1166.98,COBRADORA ABC LTDA,2025-06-16,16,1166.98,151.71,11,100.0,13.000222797305867,1
6592,997534,2025-06-05,5,16,733.69,COBRADORA ABC LTDA,2025-06-18,18,733.69,95.38,13,100.0,13.000040889203884,1
1098,333886,2025-06-05,5,13,989.64,COBRADORA ABC LTDA,2025-06-15,15,989.64,128.65,10,100.0,12.999676650094985,1
3200,453499,2025-06-08,8,17,890.88,COBRADORA ABC LTDA,2025-06-17,17,890.88,115.81,9,100.0,12.99950610632184,1
3961,864616,2025-06-08,8,12,589.71,COBRADORA ABC LTDA,2025-06-15,15,589.71,76.66,7,100.0,12.99960997778569,1
5973,916727,2025-06-09,9,17,1125.56,COBRADORA ABC LTDA,2025-06-17,17,1125.56,146.32,8,100.0,12.99975123494083,1
5433,509746,2025-06-06,6,15,995.22,COBRADORA ABC LTDA,2025-06-18,18,995.22,129.38,12,100.0,13.00014067241414,1
3869,359976,2025-06-07,7,14,775.17,COBRADORA ABC LTDA,2025-06-18,18,775.17,100.77,11,100.0,12.999729091683115,1
1956,636986,2025-06-07,7,13,973.69,COBRADORA ABC LTDA,2025-06-17,17,973.69,126.58,10,100.0,13.00003081062761,1
9352,779732,2025-06-07,7,18,1275.3,COBRADORA ABC LTDA,2025-06-16,16,1275.3,165.79,9,100.0,13.00007841292245,1
6699,486384,2025-06-05,5,20,1301.66,COBRADORA ABC LTDA,2025-06-15,15,1301.66,169.22,10,100.0,13.000322664904813,1
7944,450357,2025-06-08,8,14,1149.53,COBRADORA ABC LTDA,2025-06-16,16,1149.53,149.44,8,100.0,13.000095691282523,1
5493,295697,2025-06-06,6,17,967.75,COBRADORA ABC LTDA,2025-06-18,18,967.75,125.81,12,100.0,13.000258331180573,1
5911,651281,2025-06-05,5,20,1075.75,COBRADORA ABC LTDA,2025-06-15,15,1075.75,139.85,10,100.0,13.00023239600279,1
4987,670560,2025-06-08,8,13,885.02,COBRADORA ABC LTDA,2025-06-15,15,885.02,115.05,7,100.0,12.99970622132833,1
7015,470148,2025-06-08,8,18,626.56,COBRADORA ABC LTDA,2025-06-16,16,626.56,81.45,8,100.0,12.999553115423904,1
2218,844815,2025-06-10,10,16,885.62,COBRADORA ABC LTDA,2025-06-17,17,885.62,115.13,7,100.0,12.999932250852508,1
5496,944786,2025-06-10,10,16,1030.33,COBRADORA ABC LTDA,2025-06-17,17,1030.33,133.94,7,100.0,12.999718536779477,1
5735,799084,2025-06-06,6,18,1098.83,COBRADORA ABC LTDA,2025-06-15,15,1098.83,142.85,9,100.0,13.00019111236497,1
5555,176079,2025-06-06,6,20,1435.8,COBRADORA ABC LTDA,2025-06-17,17,1435.8,186.65,11,100.0,12.999721409667087,1
9050,609876,2025-06-06,6,15,1277.33,COBRADORA ABC LTDA,2025-06-18,18,1277.33,166.05,12,100.0,12.999772963916921,1
4446,427671,2025-06-05,5,20,651.99,COBRADORA ABC LTDA,2025-06-16,16,651.99,84.76,11,100.0,13.00019938956119,1
2045,941401,2025-06-09,9,20,674.18,COBRADORA ABC LTDA,2025-06-16,16,674.18,87.64,7,100.0,12.999495683645318,1
7893,293351,2025-06-06,6,15,600.49,COBRADORA ABC LTDA,2025-06-16,16,600.49,78.06,10,100.0,12.999383836533498,1
2693,824278,2025-06-10,10,14,1238.18,COBRADORA ABC LTDA,2025-06-15,15,1238.18,160.96,5,100.0,12.999725403414688,1
4436,287028,2025-06-09,9,13,1206.12,COBRADORA ABC LTDA,2025-06-15,15,1206.12,156.8,6,100.0,13.000364806155277,1
9754,767365,2025-06-05,5,20,1486.36,COBRADORA ABC LTDA,2025-06-17,17,1486.36,193.23,12,100.0,13.000215291046585,1
6895,371486,2025-06-09,9,13,1022.02,COBRADORA ABC LTDA,2025-06-16,16,1022.02,132.86,7,100.0,12.999745601847323,1
4354,440025,2025-06-07,7,17,1326.41,COBRADORA ABC LTDA,2025-06-18,18,1326.41,172.43,11,100.0,12.99975120814831,1
1225,960202,2025-06-09,9,16,1076.44,COBRADORA ABC LTDA,2025-06-18,18,1076.44,139.94,9,100.0,13.00026011668091,1
5893,688730,2025-06-06,6,16,1374.09,COBRADORA ABC LTDA,2025-06-16,16,1374.09,178.63,10,100.0,12.99987628175738,1
8022,871196,2025-06-05,5,15,1221.02,COBRADORA ABC LTDA,2025-06-15,15,1221.02,158.73,10,100.0,12.999787063274967,1
6600,492696,2025-06-06,6,17,1142.88,COBRADORA ABC LTDA,2025-06-15,15,1142.88,148.57,9,100.0,12.999615007699845,1
8996,529508,2025-06-10,10,16,1065.12,COBRADORA ABC LTDA,2025-06-15,15,1065.12,138.47,5,100.0,13.00041309899354,1
8683,970478,2025-06-07,7,15,1222.97,COBRADORA ABC LTDA,2025-06-18,18,1222.97,158.99,11,100.0,13.00031889580284,1
5642,732808,2025-06-10,10,20,919.65,COBRADORA ABC LTDA,2025-06-16,16,919.65,119.55,6,100.0,12.999510683412169,1
8679,191073,2025-06-06,6,17,596.58,COBRADORA ABC LTDA,2025-06-18,18,596.58,77.56,12,100.0,13.00077106171846,1
9208,743080,2025-06-06,6,14,539.99,COBRADORA ABC LTDA,2025-06-16,16,539.99,70.2,10,100.0,13.000240745198985,1
8339,112874,2025-06-06,6,17,979.02,COBRADORA ABC LTDA,2025-06-18,18,979.02,127.27,12,100.0,12.999734428305857,1
3205,829122,2025-06-08,8,12,1099.29,COBRADORA ABC LTDA,2025-06-18,18,1099.29,142.91,10,100.0,13.000209225954935,1
2069,191839,2025-06-07,7,16,578.85,COBRADORA ABC LTDA,2025-06-17,17,578.85,75.25,10,100.0,12.999913621836399,1
4444,798850,2025-06-06,6,17,786.9,COBRADORA ABC LTDA,2025-06-18,18,786.9,102.3,12,100.0,13.000381242851697,1
2060,856327,2025-06-06,6,19,822.03,COBRADORA ABC LTDA,2025-06-16,16,822.03,106.86,10,100.0,12.999525564760411,1
3327,790715,2025-06-10,10,20,1062.8,COBRADORA ABC LTDA,2025-06-18,18,1062.8,138.16,8,100.0,12.999623635679338,1
4420,882209,2025-06-10,10,14,778.48,COBRADORA ABC LTDA,2025-06-17,17,778.48,101.2,7,100.0,12.999691706916042,1
1301,106277,2025-06-06,6,13,595.65,COBRADORA ABC LTDA,2025-06-17,17,595.65,77.43,11,100.0,12.999244522790232,1
1606,280588,2025-06-05,5,15,664.86,COBRADORA ABC LTDA,2025-06-16,16,664.86,86.43,11,100.0,12.999729266311705,1
4170,998366,2025-06-08,8,19,673.95,COBRADORA ABC LTDA,2025-06-17,17,673.95,87.61,9,100.0,12.999480673640477,1
1699,666771,2025-06-10,10,19,1342.69,COBRADORA ABC LTDA,2025-06-17,17,1342.69,174.55,7,100.0,13.000022343206549,1
6088,716438,2025-06-05,5,14,784.32,COBRADORA ABC LTDA,2025-06-15,15,784.32,101.96,10,100.0,12.999796001631985,1
1190,353458,2025-06-08,8,15,1214.69,COBRADORA ABC LTDA,2025-06-16,16,1214.69,157.91,8,100.0,13.000024697659484,1
1980,168682,2025-06-06,6,14,1067.84,COBRADORA ABC LTDA,2025-06-17,17,1067.84,138.82,11,100.0,13.00007491759065,1
3975,485098,2025-06-07,7,13,1477.04,COBRADORA ABC LTDA,2025-06-17,17,1477.04,192.02,10,100.0,13.00032497427287,1
7102,911342,2025-06-09,9,15,772.82,COBRADORA ABC LTDA,2025-06-17,17,772.82,100.47,8,100.0,13.000439947206335,1
2184,436735,2025-06-09,9,17,658.37,COBRADORA ABC LTDA,2025-06-16,16,658.37,85.59,7,100.0,13.000288591521485,1
4327,935001,2025-06-06,6,16,552.04,COBRADORA ABC LTDA,2025-06-15,15,552.04,71.77,9,100.0,13.000869502209985,1
4394,266366,2025-06-10,10,14,740.96,COBRADORA ABC LTDA,2025-06-18,18,740.96,96.32,8,100.0,12.99935219175124,1
9319,530925,2025-06-05,5,13,1184.07,COBRADORA ABC LTDA,2025-06-15,15,1184.07,153.93,10,100.0,13.000076009019738,1
2816,494468,2025-06-07,7,20,585.26,COBRADORA ABC LTDA,2025-06-16,16,585.26,76.08,9,100.0,12.999350715921128,1
6854,281735,2025-06-08,8,12,744.7,COBRADORA ABC LTDA,2025-06-16,16,744.7,96.81,8,100.0,12.999865717738688,1
7709,482214,2025-06-06,6,20,1355.31,COBRADORA ABC LTDA,2025-06-16,16,1355.31,176.19,10,100.0,12.99997786484273,1
1569,506567,2025-06-07,7,12,1082.95,COBRADORA ABC LTDA,2025-06-18,18,1082.95,140.78,11,100.0,12.99967680871693,1
6442,983879,2025-06-07,7,18,569.52,COBRADORA ABC LTDA,2025-06-16,16,569.52,74.04,9,100.0,13.000421407501056,1
2895,162812,2025-06-10,10,17,547.68,COBRADORA ABC LTDA,2025-06-15,15,547.68,71.2,5,100.0,13.000292141396438,1
3733,752658,2025-06-08,8,18,561.12,COBRADORA ABC LTDA,2025-06-17,17,561.12,72.95,9,100.0,13.000784145993727,1
4863,173285,2025-06-07,7,14,1441.88,COBRADORA ABC LTDA,2025-06-17,17,1441.88,187.44,10,100.0,12.999694842844065,1
8455,770850,2025-06-10,10,14,1349.87,COBRADORA ABC LTDA,2025-06-16,16,1349.87,175.48,6,100.0,12.999770348255757,1
5014,610277,2025-06-05,5,12,1344.94,COBRADORA ABC LTDA,2025-06-16,16,1344.94,174.84,11,100.0,12.999836423929692,1
2686,525362,2025-06-10,10,15,1424.22,COBRADORA ABC LTDA,2025-06-18,18,1424.22,185.15,8,100.0,13.000098299420035,1
4009,620553,2025-06-05,5,13,1005.26,COBRADORA ABC LTDA,2025-06-17,17,1005.26,130.68,12,100.0,12.999621988341325,1
8806,520207,2025-06-05,5,19,747.34,COBRADORA ABC LTDA,2025-06-18,18,747.34,97.15,13,100.0,12.999438006797442,1
1154,473736,2025-06-07,7,14,901.35,COBRADORA ABC LTDA,2025-06-18,18,901.35,117.18,11,100.0,13.000499251123316,1
2409,226784,2025-06-10,10,18,1218.86,COBRADORA ABC LTDA,2025-06-18,18,1218.86,158.45,8,100.0,12.999852321021283,1
1784,403188,2025-06-05,5,18,1376.03,COBRADORA ABC LTDA,2025-06-18,18,1376.03,178.88,13,100.0,12.999716575946746,1
9096,539174,2025-06-08,8,20,935.09,COBRADORA ABC LTDA,2025-06-15,15,935.09,121.56,7,100.0,12.999818199317712,1
8560,373963,2025-06-07,7,17,1035.38,COBRADORA ABC LTDA,2025-06-16,16,1035.38,134.6,9,100.0,13.000057949738258,1
8343,477450,2025-06-10,10,12,1431.78,COBRADORA ABC LTDA,2025-06-16,16,1431.78,186.13,6,100.0,12.999902219614745,1
8206,120419,2025-06-10,10,19,607.5,COBRADORA ABC LTDA,2025-06-18,18,607.5,78.98,8,100.0,13.00082304526749,1
6596,391466,2025-06-09,9,12,1362.3,COBRADORA ABC LTDA,2025-06-18,18,1362.3,177.1,9,100.0,13.000073405270498,1
6801,112499,2025-06-10,10,14,659.31,COBRADORA ABC LTDA,2025-06-15,15,659.31,85.71,5,100.0,12.999954497884152,1
3806,101062,2025-06-07,7,16,983.86,COBRADORA ABC LTDA,2025-06-18,18,983.86,127.9,11,100.0,12.999817047140855,1
1537,674907,2025-06-08,8,19,718.42,COBRADORA ABC LTDA,2025-06-15,15,718.42,93.39,7,100.0,12.999359706021549,1
6986,939598,2025-06-10,10,20,1102.95,COBRADORA ABC LTDA,2025-06-15,15,1102.95,143.38,5,100.0,12.999682669205312,1
2841,917434,2025-06-09,9,18,1058.57,COBRADORA ABC LTDA,2025-06-18,18,1058.57,137.61,9,100.0,12.999612685037365,1
9716,233503,2025-06-07,7,20,880.01,COBRADORA ABC LTDA,2025-06-16,16,880.01,114.4,9,100.0,12.999852274405974,1
7971,703040,2025-06-05,5,14,1363.3,COBRADORA ABC LTDA,2025-06-15,15,1363.3,177.23,10,100.0,13.000073351426686,1
6625,762508,2025-06-06,6,16,1159.81,COBRADORA ABC LTDA,2025-06-16,16,1159.81,150.78,10,100.0,13.000405238789112,1
3950,939077,2025-06-06,6,19,1221.21,COBRADORA ABC LTDA,2025-06-16,16,1221.21,158.76,10,100.0,13.000221092195444,1
8992,872195,2025-06-05,5,12,650.66,COBRADORA ABC LTDA,2025-06-15,15,650.66,84.59,10,100.0,13.000645498416993,1
5780,830945,2025-06-10,10,19,1383.17,COBRADORA ABC LTDA,2025-06-17,17,1383.17,179.81,7,100.0,12.999848174844741,1
3368,155504,2025-06-06,6,18,667.04,COBRADORA ABC LTDA,2025-06-15,15,667.04,86.72,9,100.0,13.000719597025668,1
7655,988402,2025-06-06,6,12,722.78,COBRADORA ABC LTDA,2025-06-17,17,722.78,93.96,11,100.0,12.999806303439499,1
9173,748754,2025-06-05,5,17,628.06,COBRADORA ABC LTDA,2025-06-15,15,628.06,81.65,10,100.0,13.00035028500462,1
5495,326999,2025-06-10,10,12,940.36,COBRADORA ABC LTDA,2025-06-15,15,940.36,122.25,5,100.0,13.000340295206092,1
7002,229827,2025-06-10,10,13,1387.71,COBRADORA ABC LTDA,2025-06-16,16,1387.71,180.4,6,100.0,12.999834259319309,1
7614,738008,2025-06-05,5,16,752.45,COBRADORA ABC LTDA,2025-06-16,16,752.45,97.82,11,100.0,13.00019934879394,1
6919,166841,2025-06-10,10,13,873.75,COBRADORA ABC LTDA,2025-06-18,18,873.75,113.59,8,100.0,13.000286123032906,1
1853,875455,2025-06-10,10,12,1346.07,COBRADORA ABC LTDA,2025-06-16,16,1346.07,174.99,6,100.0,13.000066861307364,1
5146,995826,2025-06-07,7,17,1117.82,COBRADORA ABC LTDA,2025-06-16,16,1117.82,145.32,9,100.0,13.00030416346102,1
4769,653223,2025-06-07,7,19,1251.62,COBRADORA ABC LTDA,2025-06-16,16,1251.62,162.71,9,100.0,12.999952062127484,1
1574,510300,2025-06-05,5,19,714.0,COBRADORA ABC LTDA,2025-06-16,16,714.0,92.82,11,100.0,12.999999999999998,1
2148,407236,2025-06-08,8,19,1216.49,COBRADORA ABC LTDA,2025-06-18,18,1216.49,158.14,10,100.0,12.999695846246166,1
7293,208950,2025-06-06,6,17,727.61,COBRADORA ABC LTDA,2025-06-16,16,727.61,94.59,10,100.0,13.000096205384754,1
7457,965691,2025-06-07,7,14,1487.31,COBRADORA ABC LTDA,2025-06-17,17,1487.31,193.35,10,100.0,12.999979829356356,1
8509,929815,2025-06-06,6,12,1059.89,COBRADORA ABC LTDA,2025-06-17,17,1059.89,137.79,11,100.0,13.000405702478556,1
5777,246066,2025-06-09,9,13,1195.64,COBRADORA ABC LTDA,2025-06-18,18,1195.64,155.43,9,100.0,12.999732360911311,1
4854,863071,2025-06-05,5,16,618.4,COBRADORA ABC LTDA,2025-06-16,16,618.4,80.39,11,100.0,12.999676584734802,1
3491,228819,2025-06-08,8,16,750.66,COBRADORA ABC LTDA,2025-06-17,17,750.66,97.59,9,100.0,13.000559507633284,1
4124,259046,2025-06-09,9,12,639.74,COBRADORA ABC LTDA,2025-06-15,15,639.74,83.17,6,100.0,13.00059399130897,1
6691,424487,2025-06-09,9,12,890.17,COBRADORA ABC LTDA,2025-06-17,17,890.17,115.72,8,100.0,12.99976409000528,1
4051,596640,2025-06-10,10,20,784.14,COBRADORA ABC LTDA,2025-06-16,16,784.14,101.94,6,100.0,13.000229550845512,1
1004,345316,2025-06-09,9,13,1232.92,COBRADORA ABC LTDA,2025-06-17,17,1232.92,160.28,8,100.0,13.000032443305324,1
6222,691294,2025-06-05,5,18,608.71,COBRADORA ABC LTDA,2025-06-15,15,608.71,79.13,10,100.0,12.999622151763566,1
6315,806611,2025-06-07,7,15,1252.06,COBRADORA ABC LTDA,2025-06-17,17,1252.06,162.77,10,100.0,13.000175710429215,1
5869,558349,2025-06-05,5,18,545.7,COBRADORA ABC LTDA,2025-06-16,16,545.7,70.94,11,100.0,12.999816749129556,1
1876,956179,2025-06-07,7,19,702.02,COBRADORA ABC LTDA,2025-06-15,15,702.02,91.26,8,100.0,12.999629640181192,1
8027,547952,2025-06-09,9,16,1291.96,COBRADORA ABC LTDA,2025-06-18,18,1291.96,167.95,9,100.0,12.999628471469704,1
5142,197201,2025-06-09,9,12,1242.78,COBRADORA ABC LTDA,2025-06-15,15,1242.78,161.56,6,100.0,12.999887349329727,1
7966,516926,2025-06-08,8,15,976.33,COBRADORA ABC LTDA,2025-06-17,17,976.33,126.92,9,100.0,12.999702969282925,1
8079,974722,2025-06-07,7,14,549.98,COBRADORA ABC LTDA,2025-06-18,18,549.98,71.5,11,100.0,13.000472744463435,1
8987,804236,2025-06-09,9,16,1109.89,COBRADORA ABC LTDA,2025-06-15,15,1109.89,144.29,6,100.0,13.000387425780932,1
7799,668578,2025-06-10,10,17,906.72,COBRADORA ABC LTDA,2025-06-15,15,906.72,117.87,5,100.0,12.999602964531498,1
5465,976404,2025-06-06,6,13,816.53,COBRADORA ABC LTDA,2025-06-15,15,816.53,106.15,9,100.0,13.000134716421933,1
1635,801072,2025-06-08,8,18,1140.41,COBRADORA ABC LTDA,2025-06-16,16,1140.41,148.25,8,100.0,12.999710630387314,1
2693,215435,2025-06-05,5,14,936.61,COBRADORA ABC LTDA,2025-06-18,18,936.61,121.76,13,100.0,13.00007473761758,1
5752,834118,2025-06-08,8,12,592.42,COBRADORA ABC LTDA,2025-06-18,18,592.42,77.01,10,100.0,12.999223523851326,1
9311,645585,2025-06-06,6,14,1415.95,COBRADORA ABC LTDA,2025-06-15,15,1415.95,184.07,9,100.0,12.999752816130512,1
1830,833874,2025-06-07,7,20,1278.49,COBRADORA ABC LTDA,2025-06-18,18,1278.49,166.2,11,100.0,12.999710596093827,1
6177,625173,2025-06-05,5,17,556.38,COBRADORA ABC LTDA,2025-06-17,17,556.38,72.33,12,100.0,13.00010783996549,1
9932,735346,2025-06-05,5,17,1025.06,COBRADORA ABC LTDA,2025-06-17,17,1025.06,133.26,12,100.0,13.000214621583126,1
9308,486731,2025-06-07,7,15,583.38,COBRADORA ABC LTDA,2025-06-15,15,583.38,75.84,8,100.0,13.000102848914944,1
6949,198794,2025-06-08,8,19,1337.29,COBRADORA ABC LTDA,2025-06-17,17,1337.29,173.85,9,100.0,13.000171989620801,1
3838,728910,2025-06-09,9,16,1113.01,COBRADORA ABC LTDA,2025-06-15,15,1113.01,144.69,6,100.0,12.999883199611864,1
2150,977846,2025-06-08,8,18,672.45,COBRADORA ABC LTDA,2025-06-17,17,672.45,87.42,9,100.0,13.00022306491189,1
8560,181677,2025-06-06,6,20,520.74,COBRADORA ABC LTDA,2025-06-15,15,520.74,67.7,9,100.0,13.000729730767754,1
2931,471647,2025-06-10,10,16,531.58,COBRADORA ABC LTDA,2025-06-15,15,531.58,69.11,5,100.0,13.000865344821097,1
2664,424187,2025-06-09,9,16,1007.37,COBRADORA ABC LTDA,2025-06-18,18,1007.37,130.96,9,100.0,13.000188609944708,1
2081,302362,2025-06-08,8,15,1234.37,COBRADORA ABC LTDA,2025-06-18,18,1234.37,160.47,10,100.0,13.000153924674127,1
1512,577032,2025-06-10,10,17,620.84,COBRADORA ABC LTDA,2025-06-15,15,620.84,80.71,5,100.0,13.000128857676692,1
8805,469265,2025-06-10,10,13,721.28,COBRADORA ABC LTDA,2025-06-18,18,721.28,93.77,8,100.0,13.000499112688555,1
6237,925835,2025-06-07,7,14,827.26,COBRADORA ABC LTDA,2025-06-18,18,827.26,107.54,11,100.0,12.999540652273772,1
1559,453337,2025-06-06,6,12,718.08,COBRADORA ABC LTDA,2025-06-16,16,718.08,93.35,10,100.0,12.999944295900177,1
4672,146130,2025-06-06,6,13,891.34,COBRADORA ABC LTDA,2025-06-17,17,891.34,115.87,11,100.0,12.999528799335833,1
8404,929995,2025-06-06,6,13,1059.62,COBRADORA ABC LTDA,2025-06-18,18,1059.62,137.75,12,100.0,12.99994337592722,1
4343,776011,2025-06-09,9,19,1184.94,COBRADORA ABC LTDA,2025-06-15,15,1184.94,154.04,6,100.0,12.999814336590882,1
5070,503639,2025-06-05,5,19,1463.78,COBRADORA ABC LTDA,2025-06-16,16,1463.78,190.29,11,100.0,12.99990435721215,1
1580,400415,2025-06-09,9,13,1430.84,COBRADORA ABC LTDA,2025-06-16,16,1430.84,186.01,7,100.0,13.000055911212993,1
8004,792431,2025-06-08,8,17,1070.13,COBRADORA ABC LTDA,2025-06-18,18,1070.13,139.12,10,100.0,13.000289684430863,1
9130,544728,2025-06-10,10,16,1234.15,COBRADORA ABC LTDA,2025-06-15,15,1234.15,160.44,5,100.0,13.00004051371389,1
4147,151906,2025-06-10,10,14,1450.87,COBRADORA ABC LTDA,2025-06-15,15,1450.87,188.61,5,100.0,12.999786335095495,1
5249,419732,2025-06-05,5,16,583.47,COBRADORA ABC LTDA,2025-06-15,15,583.47,75.85,10,100.0,12.99981147274067,1
2679,603967,2025-06-08,8,16,505.63,COBRADORA ABC LTDA,2025-06-15,15,505.63,65.73,7,100.0,12.999624231157172,1
4506,896110,2025-06-05,5,16,529.8,COBRADORA ABC LTDA,2025-06-15,15,529.8,68.87,10,100.0,12.999244998112497,1
8253,621970,2025-06-10,10,14,1063.35,COBRADORA ABC LTDA,2025-06-17,17,1063.35,138.24,7,100.0,13.000423190859077,1
3744,463510,2025-06-09,9,14,1262.83,COBRADORA ABC LTDA,2025-06-15,15,1262.83,164.17,6,100.0,13.000166293166934,1
6188,854162,2025-06-06,6,15,867.07,COBRADORA ABC LTDA,2025-06-15,15,867.07,112.72,9,100.0,13.000103797847922,1
3141,672390,2025-06-10,10,18,1045.24,COBRADORA ABC LTDA,2025-06-17,17,1045.24,135.88,7,100.0,12.999885193831082,1
7617,806462,2025-06-07,7,13,1016.37,COBRADORA ABC LTDA,2025-06-18,18,1016.37,132.13,11,100.0,13.000186939795547,1
3479,139807,2025-06-06,6,15,594.77,COBRADORA ABC LTDA,2025-06-16,16,594.77,77.32,10,100.0,12.99998318677808,1
7484,987731,2025-06-10,10,15,821.59,COBRADORA ABC LTDA,2025-06-17,17,821.59,106.81,7,100.0,13.000401660195473,1
8421,171798,2025-06-09,9,12,519.44,COBRADORA ABC LTDA,2025-06-16,16,519.44,67.53,7,100.0,13.000539042045279,1
5452,367007,2025-06-05,5,19,610.71,COBRADORA ABC LTDA,2025-06-16,16,610.71,79.39,11,100.0,12.999623389169981,1
6881,856636,2025-06-06,6,12,1311.86,COBRADORA ABC LTDA,2025-06-17,17,1311.86,170.54,11,100.0,12.999862790236763,1
7665,704460,2025-06-09,9,19,1329.41,COBRADORA ABC LTDA,2025-06-15,15,1329.41,172.82,6,100.0,12.999751769581994,1
3849,462983,2025-06-08,8,18,1301.95,COBRADORA ABC LTDA,2025-06-16,16,1301.95,169.25,8,100.0,12.999731172472059,1
8390,582680,2025-06-07,7,20,1226.82,COBRADORA ABC LTDA,2025-06-15,15,1226.82,159.49,8,100.0,13.000277139270636,1
7905,253427,2025-06-06,6,19,1293.31,COBRADORA ABC LTDA,2025-06-18,18,1293.31,168.13,12,100.0,12.999976803705222,1
